F_obj:,0.6899503606244853,0.6885410341818388,0.6881692089791163,0.6876632303508788,0.687663229938942,0.685595621174618,0.6855956032576864,0.6855951158227688
UpperZoneTimeConstant,20.326165813685165,19.873082734638412,19.75274255419589,19.75274255419589,19.75274255419589,19.069047390620092,19.069047390620092,19.069047390620092
LowerZoneTimeConstant,5062.981552549935,5062.981552549935,5062.981552549935,5062.981552549935,5062.981552549935,5062.981552549935,5062.981552549935,5062.981552549935
GwPercValue,0.9527050126122626,0.9527050126122626,0.9527050126122626,0.9527050126122626,0.9527050126122626,0.9527050126122626,0.9527050126122626,0.9527050126122626
LZThreshold,13.946231502095614,13.946231502095614,13.946231502095614,13.160495464750236,12.528536683862619,12.528536683862619,12.528536683862619,12.528536683862619
b_Xinanjiang,2.3791348599417135,2.488024429511347,2.488024429511347,2.560213636342526,2.560213636342526,2.5717532482653027,2.5717532482653027,2.5717532482653027
PowerPrefFlow,4.365985571010213,4.365985571010213,4.365985571010213,4.365985571010213,4.365985571010213,4.365985571010213,4.365985571010213,4.365985571010213
SnowMeltCoef,4.546082340421425,4.546082340421425,4.546082340421425,4.546082340421425,4.481536289096493,4.481536289096493,4.481536289096493,4.481536289096493
CalChanMan,1.2819227934891542,1.2819227934891542,1.2819227934891542,1.298125094588509,1.3050710466279036,1.3050710466279036,1.3050710466279036,1.3050710466279036
CalChanMan2,2.868994552183939,2.9455998433481216,2.9455998433481216,2.9455998433481216,2.9455998433481216,2.9455998433481216,2.9455998433481216,3.1282566243314367
LakeMultiplier,1.2427350242533448,1.2496765312036364,1.2642917222453276,1.2427421601689692,1.2427421601689692,1.2427421601689692,1.2427421601689692,1.2427421601689692
adjust_Normal_Flood,0.5112712003765034,0.5085318394253837,0.49647062873471515,0.5370564012862018,0.5370564012862018,0.5370564012862018,0.5370564012862018,0.5370564012862018
ReservoirRnormqMult,1.092070241612302,1.0470678704634997,1.0470678704634997,0.9985941722186032,0.9985941722186032,0.9985941722186032,0.9985941722186032,0.9985941722186032
AvWaterRateThreshold,55.22761007954366,54.59509053840209,54.59509053840209,54.59509053840209,54.59509053840209,54.59509053840209,56.32653823310837,56.32653823310837
QSplitMult,10.08496658017702,9.745827691925044,9.529258502399099,9.529258502399099,9.529258502399099,9.529258502399099,9.529258502399099,9.529258502399099
ChanBottomWMult,2.5325864609413093,2.5325864609413093,2.5325864609413093,2.5325864609413093,2.5325864609413093,2.5325864609413093,2.5325864609413093,2.5325864609413093
ChanDepthTMult,2.543709878060495,2.543709878060495,2.525203478445903,2.5114989677108572,2.5114989677108572,2.5114989677108572,2.5114989677108572,2.5114989677108572
ChanSMult,2.3760617525394805,2.3760617525394805,2.5067811136207565,2.5067811136207565,2.5067811136207565,2.5067811136207565,2.5067811136207565,2.5067811136207565
GwLoss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fracirrigated,0.5444235192204291,0.5425921302072545,0.5425921302072545,0.5531807220855874,0.5531807220855874,0.5531807220855874,0.5531807220855874,0.5531807220855874
fracforest,0.49039701508257083,0.49986840140148325,0.49986840140148325,0.48198507045302086,0.48198507045302086,0.48198507045302086,0.48198507045302086,0.5017305448992798
fracrice,0.49828467183221214,0.4756682171590324,0.4756682171590324,0.4977971966892016,0.4977971966892016,0.49810044155971905,0.49810044155971905,0.49810044155971905
fracother,0.5086222235498018,0.5086222235498018,0.5086222235498018,0.4890847150247414,0.4890847150247414,0.5172611302329085,0.5172611302329085,0.5172611302329085
fracsealed,0.5009348995104772,0.4797962491843536,0.4797962491843536,0.4978753998502672,0.4978753998502672,0.4978753998502672,0.4978753998502672,0.4978753998502672
fracwater,0.5196085580634738,0.5196085580634738,0.5196085580634738,0.5270150074114305,0.5270150074114305,0.5270150074114305,0.5270150074114305,0.5270150074114305
genua,0.02791073113553638,0.02794006776496454,0.02794006776496454,0.02794006776496454,0.02794006776496454,0.02794006776496454,0.02794006776496454,0.027677306031920708
lambda,0.21058774830943167,0.21058774830943167,0.19842660611512739,0.19842660611512739,0.19842660611512739,0.19842660611512739,0.19842660611512739,0.19842660611512739
thetas,0.4930090563825044,0.4930090563825044,0.4930090563825044,0.4930090563825044,0.4930090563825044,0.4930090563825044,0.4930090563825044,0.4930090563825044
thetar,0.4911162876460782,0.4911162876460782,0.4911162876460782,0.4911162876460782,0.4911162876460782,0.4911162876460782,0.4911162876460782,0.4911162876460782
ksat,24.601295120438426,24.601295120438426,24.601295120438426,24.601295120438426,24.601295120438426,24.601295120438426,24.672175456667688,24.672175456667688
cropcoef,0.6377530171923756,0.6377530171923756,0.6377530171923756,0.6514630669454634,0.6514630669454634,0.6514630669454634,0.6514630669454634,0.6514630669454634
mannings,0.10625311202196233,0.1043653624818859,0.1043653624818859,0.09898739295075162,0.1006096402655747,0.1006096402655747,0.1006096402655747,0.1006096402655747
soildepth2,883.9221392409434,883.9221392409434,883.9221392409434,883.9221392409434,883.9221392409434,883.9221392409434,883.9221392409434,883.9221392409434
soildepth3,5018.7758452092085,4998.24638850277,4998.24638850277,4994.161100423207,4994.161100423207,4764.555762437553,4764.555762437553,4764.555762437553
